"","X","ID","day","beep","observationID","missing","Angry","Afraid","Anxious","Guilty","Embarrassed","Ashamed","Sad","Strong","Happy","Confident","Clarity"
"3493",3493,49,4,12,53,0,0,0,0,0,0,0,0,0.01,0.68,0.38,1
"3494",3494,49,4,13,54,0,0.81,0,0,0.03,0,0,0.57,0.01,0,0.05,1
"3495",3495,49,4,14,55,0,0,0,0,0,0,0,0,0.01,0.34,0.16,1
"3496",3496,49,4,15,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3497",3497,49,4,16,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3498",3498,49,5,1,58,0,0,0,0,0,0,0,0,0.01,0.68,0.6,1
"3499",3499,49,5,2,59,0,0,0,0,0,0,0,0,0.01,0.6,0.72,1
"3500",3500,49,5,3,60,0,0,0,0,0,0,0,0,0.01,0.74,0.6,1
"3501",3501,49,5,4,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3502",3502,49,5,5,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3503",3503,49,5,6,63,0,0.34,0,0.58,0,0,0.11,0,0.01,0.47,0.72,1
"3504",3504,49,5,7,64,0,0,0,0,0,0,0,0,0.01,0.76,0.32,1
"3505",3505,49,5,8,65,0,0.95,0.59,0.75,0.75,0.8,0.64,0.7,0.01,0.23,0.2,1
"3506",3506,49,5,9,66,0,0.94,0.01,0.11,0,0.24,0.1,0,0,0.29,0.32,1
"3507",3507,49,5,10,67,0,0,0,0.18,0,0,0,0,0.01,0.71,0.34,1
"3508",3508,49,5,11,68,0,0,0.1,0.11,0,0,0,0,0.01,0.73,1,1
"3509",3509,49,5,12,69,0,0,0,0,0,0,0,0,0.01,1,1,1
"3510",3510,49,5,13,70,0,0,0,0,0,0,0,0,0.01,1,1,1
"3511",3511,49,5,14,71,0,0,0,0,0,0,0,0,0.01,1,0.94,0.91
"3512",3512,49,5,15,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3513",3513,49,6,1,73,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3514",3514,49,6,2,74,0,1,0,0.98,0,0,0,0,0,0.23,0.23,1
"3515",3515,49,6,3,75,0,1,0.16,0.75,0,0.72,0.59,0.54,0,0.18,0.22,1
"3516",3516,49,6,4,76,0,NA,NA,NA,0,0,0,0,NA,NA,NA,1
"3517",3517,50,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3518",3518,50,1,2,1,0,0,0,0.3,0,0.54,0,0.2,0.01,1,1,1
"3519",3519,50,1,3,2,0,0,0.6,1,0,0,0,0,0,1,1,1
"3520",3520,50,1,4,3,0,0,0,0,0,0,0,0,0,1,1,1
"3521",3521,50,1,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3522",3522,50,1,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3523",3523,50,2,1,6,0,0,0,0,0,0,0,0,0,0.85,0.55,1
"3524",3524,50,2,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3525",3525,50,2,3,8,0,0,0,0,0,0,0,0,0,1,0,1
"3526",3526,50,2,4,9,0,0,0,0,0,0,0,0,0,0.81,0.62,1
"3527",3527,50,2,5,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3528",3528,50,2,6,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3529",3529,50,2,7,12,0,0,0,0,0,0,0,0,0,1,1,1
"3530",3530,50,2,8,13,0,0,0.08,0,0,0,0,0,0,1,1,1
"3531",3531,50,2,9,14,0,0,0,0,0,0,0,0,0,1,1,1
"3532",3532,50,2,10,15,0,0.73,0,0.67,0,0,0.07,0.68,0,0.24,1,1
"3533",3533,50,2,11,16,0,0,0,0,0,0,0,0,0,1,1,1
"3534",3534,50,2,12,17,0,0,0,0,0,0,0,0,0,1,1,0
"3535",3535,50,2,13,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3536",3536,50,3,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3537",3537,50,3,2,20,0,0,0,0.6,0,0,0,0,0,0.6,0.62,1
"3538",3538,50,3,3,21,0,0,0,1,0,0,0,0,0,0.58,0.61,1
"3539",3539,50,3,4,22,0,0,0,0,0,0,0,0,0,0.72,0.26,1
"3540",3540,50,3,5,23,0,0,0,0.68,0,0,0,0,0,0.67,0.13,0.3
"3541",3541,50,3,6,24,0,0,0,0,0,0,0,0,0,1,1,1
"3542",3542,50,3,7,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3543",3543,50,3,8,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3544",3544,50,3,9,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3545",3545,50,3,10,28,0,0.64,0,0.8,0,0,0.86,0,0,0.26,0,1
"3546",3546,50,3,11,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3547",3547,50,3,12,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3548",3548,50,3,13,31,0,0,0,0.78,0.11,0,0,0.75,0,0.31,0.73,0
"3549",3549,50,3,14,32,0,0,0,0,0,0,0,0,0,1,1,1
"3550",3550,50,3,15,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3551",3551,50,4,1,34,0,0,0,0,0,0,0,0,0,0,1,1
"3552",3552,50,4,2,35,0,0,0,1,0,0,0,0,0,0,0,1
"3553",3553,50,4,3,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3554",3554,50,4,4,37,0,0,0,0,0,0,0,0,0,1,0,1
"3555",3555,50,4,5,38,0,0,0,0,0,0,0,0,0,1,1,1
"3556",3556,50,4,6,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3557",3557,50,4,7,40,0,0,0,1,0,0,0,0,0,0.99,1,1
"3558",3558,50,4,8,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3559",3559,50,4,9,42,0,0,0,0,0,0,0,0,0,1,1,1
"3560",3560,50,4,10,43,0,0,0,1,0,0,0,0,0,0.66,0.61,1
"3561",3561,50,4,11,44,0,0,0,1,0,0,0.56,0,0,0.7,1,1
"3562",3562,50,4,12,45,0,0,0,0,0,0,0,0,NA,0,0,1
"3563",3563,50,4,13,46,0,0,0,0,0.06,0,0,0,0,1,1,1
"3564",3564,50,4,14,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3565",3565,50,5,1,48,0,1,0.71,0.72,0.06,0,0,0.77,0,0,0.04,1
"3566",3566,50,5,2,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3567",3567,50,5,3,50,0,0,0,0.63,0,0,0,0.73,0,0.7,0.62,1
"3568",3568,50,5,4,51,0,0,0,0.74,0,0.03,0,0,0,1,0.76,1
"3569",3569,50,5,5,52,0,0,0,0,0,0,0,0,0,1,1,1
"3570",3570,50,5,6,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3571",3571,50,5,7,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3572",3572,50,5,8,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3573",3573,50,5,9,56,0,0,0.79,0.03,0.6,0,0,0,0,0,0,1
"3574",3574,50,5,10,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3575",3575,50,5,11,58,0,0,0,0.02,0,0,0,0,0,1,0,1
"3576",3576,50,5,12,59,0,0,0,0,0,0,0,0,0,1,1,1
"3577",3577,50,5,13,60,0,0,0,0.82,0,0,0,0,0,0.7,1,1
"3578",3578,50,5,14,61,0,0,0,0,0,0,0,0,0,1,1,1
"3579",3579,50,5,15,62,0,0,0,0.78,0,0,0,0,0,0.9,1,1
"3580",3580,50,6,1,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3581",3581,50,6,2,64,0,0.71,0,0.64,0,0,0,0.7,0,0.76,0.28,1
"3582",3582,50,6,3,65,0,0,0,0.76,0.03,0,0,0,0,1,1,1
"3583",3583,50,6,4,66,0,0,0,0.68,0,0,0,0,0,0.72,0.56,1
"3584",3584,50,6,5,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3585",3585,50,6,6,68,0,0.55,0.01,1,0,0,0.04,0.1,0,0.69,0.63,1
"3586",3586,50,6,7,69,0,1,0,0,0,0,0,0,0,0.62,0.74,1
"3587",3587,51,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3588",3588,51,1,2,1,0,0.1,0,0,0.05,0,0,0.15,0,0.3,0.6,0.75
"3589",3589,51,1,3,2,0,0.05,0,0,0,0,0,0.3,0,0.2,0.8,0.85
"3590",3590,51,1,4,3,0,0.05,0,0,0,0,0,0.25,0,0.35,0.8,0.85
"3591",3591,51,1,5,4,0,0.03,0,0,0,0,0,0.2,0,0.4,0.75,0.7
"3592",3592,51,1,6,5,0,0.05,0,0.01,0,0,0,0.31,0,0.36,0.75,0.85
"3593",3593,51,1,7,6,0,0.1,0,0,0,0,0,0.36,0,0.4,0.6,0.9
"3594",3594,51,1,8,7,0,0.1,0,0,0,0,0,0.1,0,0.35,0.75,0.75
"3595",3595,51,1,9,8,0,0.1,0,0,0,0,0,0.25,0,0.35,0.7,0.45
"3596",3596,51,1,10,9,0,0.4,0,0,0,0,0,0.19,0,0.12,0.69,0.8
"3597",3597,51,2,1,10,0,0.15,0,0,0,0,0,0.15,0,0.45,0.7,0.4
"3598",3598,51,2,2,11,0,0.05,0,0,0.12,0,0,0.15,0,0.42,0.56,0.71
"3599",3599,51,2,3,12,0,0.02,0,0,0,0,0,0.15,0,0.37,0.79,0.91
"3600",3600,51,2,4,13,0,0.11,0,0,0,0,0,0,0,0.44,0.75,0.9
"3601",3601,51,2,5,14,0,0.25,0,0,0,0,0,0,0,0.32,0.76,0.8
"3602",3602,51,2,6,15,0,0.09,0,0,0,0,0,0.13,0,0.45,0.69,0.8
"3603",3603,51,2,7,16,0,0.16,0,0,0,0,0,0.36,0,0.38,0.8,0.8
"3604",3604,51,2,8,17,0,0.16,0,0,0,0,0,0.26,0,0.31,0.74,0.8
"3605",3605,51,2,9,18,0,0.1,0,0,0,0,0,0.3,0,0.27,0.69,0.76
"3606",3606,51,2,10,19,0,0,0,0,0,0,0,0.22,0,0.44,0.76,0.79
"3607",3607,51,2,11,20,0,0.2,0,0,0,0,0,0.22,0,0.35,0.66,0.75
"3608",3608,51,2,12,21,0,0.01,0,0,0,0,0,0.35,0,0.37,0.77,0.69
"3609",3609,51,2,13,22,0,0.15,0,0,0,0,0,0.2,0,0.41,0.7,0.35
"3610",3610,51,2,14,23,0,0.09,0,0.11,0,0.01,0,0.22,0,0.25,0.68,0.8
"3611",3611,51,2,15,24,0,0.13,0,0,0,0,0,0.16,0,0.41,0.74,0.74
"3612",3612,51,3,1,25,0,0.21,0,0.1,0,0.07,0.1,0.17,0.01,0.29,0.62,0.69
"3613",3613,51,3,2,26,0,0.24,0,0,0,0,0,0,0.01,0.43,0.7,0.8
"3614",3614,51,3,3,27,0,0.31,0,0,0,0,0,0.22,0,0.33,0.65,0.74
"3615",3615,51,3,4,28,0,0.37,0,0,0,0,0,0.14,0,0.33,0.66,0.67
"3616",3616,51,3,5,29,0,0.29,0,0,0,0.01,0,0.22,0,0.39,0.7,0.73
"3617",3617,51,3,6,30,0,0.65,0,0,0,0,0,0,0,0.36,0.6,0.77
"3618",3618,51,3,7,31,0,0,0,0,0,0,0,0.24,0,0.21,0.4,0.8
"3619",3619,51,3,8,32,0,0.24,0,0,0,0,0,0.23,0,0.44,0.69,0.79
"3620",3620,51,3,9,33,0,0.11,0,0,0,0,0,0,0,0.54,0.66,0.75
"3621",3621,51,3,10,34,0,0.21,0,0,0,0.2,0,0.11,0,0.46,0.67,0.79
"3622",3622,51,3,11,35,0,0,0,0,0,0,0,0.11,0,0.43,0.76,0.76
"3623",3623,51,3,12,36,0,0.26,0,0,0,0,0,0.36,0,0.38,0.69,0.8
"3624",3624,51,3,13,37,0,0.19,0,0,0,0,0,0.11,0,0.26,0.1,0.81
"3625",3625,51,4,1,38,0,0.08,0,0,0,0,0,0.14,0,0.53,0.69,0.63
"3626",3626,51,4,2,39,0,0,0,0,0,0,0,0,0,0.4,0.74,0.78
"3627",3627,51,4,3,40,0,0,0,0,0,0,0,0.34,0,0.27,0.65,0.71
"3628",3628,51,4,4,41,0,0.05,0,0,0,0,0,0,0,0.39,0.74,0.83
"3629",3629,51,4,5,42,0,0.26,0,0,0.11,0.1,0,0.4,0,0.23,0.68,0.8
"3630",3630,51,4,6,43,0,0.81,0,0,0,0,0,0.16,0,0,0.74,0.79
"3631",3631,51,4,7,44,0,0,0,0,0,0,0,0,0,0.34,0.7,0.8
"3632",3632,51,4,8,45,0,0.21,0,0,0,0,0,0.2,0,0.15,0.8,0.85
"3633",3633,51,4,9,46,0,0,0,0,0,0,0.06,0.16,0,0.26,0.65,0.75
"3634",3634,51,4,10,47,0,0,0,0,0.07,0,0,0.23,0,0.53,0.7,0.74
"3635",3635,51,4,11,48,0,0.25,0,0,0,0,0,0.2,0,0.59,0.69,0.5
"3636",3636,51,4,12,49,0,0.12,0,0,0,0,0,0.29,0,0.21,0.64,0.7
"3637",3637,51,4,13,50,0,0.05,0,0,0,0,0,0.14,0,0.37,0.65,0.73
"3638",3638,51,4,14,51,0,0.16,0,0,0,0,0,0.18,0,0.56,0.61,0.68
"3639",3639,51,5,1,52,0,0.26,0.01,0,0,0,0,0.03,0,0.22,0.8,0.8
"3640",3640,51,5,2,53,0,0.19,0,0.17,0,0,0,0,0,0.38,0.7,0.73
"3641",3641,51,5,3,54,0,0,0,0.15,0,0.14,0,0.24,0,0.31,0.67,0.7
"3642",3642,51,5,4,55,0,0.05,0,0,0,0,0,0.18,NA,0.32,0.71,0.69
"3643",3643,51,5,5,56,0,0.51,0,0,0,0,0,0.32,0,0.37,0.77,0.74
"3644",3644,51,5,6,57,0,0.17,0,0,0,0,0,0.12,0,0.31,0.84,0.79
"3645",3645,51,5,7,58,0,0.31,0,0.03,0,0.09,0,0.21,0,0.41,0.7,0.74
"3646",3646,51,5,8,59,0,0.12,0,0,0,0,0,0.29,0,0.16,0.56,0.8
"3647",3647,51,5,9,60,0,0.16,0,0.16,0.26,0,0,0.34,0,0.39,0.63,0.78
"3648",3648,51,5,10,61,0,0.07,0.18,0.21,0.71,0.16,0.2,0.78,0.01,0.12,0.43,0.73
"3649",3649,51,5,11,62,0,0.09,0.1,0.17,0,0,0.07,0.45,0,0.4,0.71,0.68
"3650",3650,51,5,12,63,0,0.25,0.05,0.02,0.23,0.03,0.05,0.33,0,0.19,0.59,0.68
"3651",3651,51,5,13,64,0,0.08,0,0.26,0.61,0.11,0.1,0.57,0,0.19,0.63,0.72
"3652",3652,51,6,1,65,0,0.41,0.26,0.12,0.21,0,0,0.27,0,0.11,0.66,0.77
"3653",3653,51,6,2,66,0,0.78,0.1,0.05,0.11,0.05,0.16,0.06,0.01,0.19,0.72,0.75
"3654",3654,51,6,3,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3655",3655,51,6,4,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3656",3656,51,6,5,69,0,0.22,0,0.17,0.03,0,0.11,0.13,0,0.17,0.66,0.75
"3657",3657,52,1,1,0,0,0,0,0.13,0.11,0.04,0,0.7,0.01,0.83,0.45,0.4
"3658",3658,52,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3659",3659,52,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3660",3660,52,1,4,3,0,0.14,0.2,0.13,0.02,0.06,0,0.36,0.01,0.48,0.66,0.94
"3661",3661,52,1,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3662",3662,52,1,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3663",3663,52,1,7,6,0,0.09,0.16,0.61,0.04,0.04,0.18,0.61,0.01,0.62,0.5,1
"3664",3664,52,1,8,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3665",3665,52,1,9,8,0,0.03,0.05,0.33,0.09,0,0,0.62,NA,0.32,0.39,1
"3666",3666,52,1,10,9,0,0,0.02,0,0.09,0,0.13,0.32,0.01,0.67,0.5,0.38
"3667",3667,52,1,11,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3668",3668,52,1,12,11,0,0.12,0.23,0.55,0.11,0.07,0.04,0.16,0.01,0.81,1,1
"3669",3669,52,2,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3670",3670,52,2,2,15,0,0,0.05,0.03,0.24,0.04,0,0.72,0,0.49,0.19,0.74
"3671",3671,52,2,3,16,0,0.08,0.12,0.55,0.15,0.05,0,0.53,0.01,0.38,0.31,0.36
"3672",3672,52,2,4,17,0,0.02,0.59,0,0,0,0.1,0.29,0.01,0.3,0.33,0.46
"3673",3673,52,2,5,18,0,0,0,0,0,0,0,0,0.01,1,1,1
"3674",3674,52,2,6,19,0,0.04,0,0.01,0,0,0,0.53,0.01,0.3,0.51,0.53
"3675",3675,52,2,7,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3676",3676,52,2,8,21,0,0,0.22,0.61,0.06,0,0,0.4,0.01,0.35,0.25,0.21
"3677",3677,52,2,9,22,0,0.38,0.05,0.62,0.11,0.03,0.07,0.33,0.01,0.91,0.58,0.82
"3678",3678,52,2,10,23,0,0.06,0.22,0.21,0.11,0.23,0.15,0.23,0.01,0.35,0.66,0.72
"3679",3679,52,2,11,24,0,0,0.13,0.28,0,0.02,0,0.55,0.01,0.5,0.59,0.87
"3680",3680,52,2,12,25,0,1,0.9,0.89,0,0.97,0.92,0.93,0.01,0.99,1,1
"3681",3681,52,3,1,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3682",3682,52,3,2,27,0,0.09,0.24,0.18,0.01,0.01,0,0.33,0.01,0.5,0.49,0.59
"3683",3683,52,3,3,28,0,0.03,0.18,0.66,0.05,0.01,0.01,0.54,0.01,0.69,0.52,0.93
"3684",3684,52,3,4,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3685",3685,52,3,5,30,0,0,0.48,0.25,0,0.02,0.04,0.53,0.01,0.47,0.8,1
"3686",3686,52,3,6,31,0,0,0,0.48,0,0,0,0.51,0.01,0.67,0.52,0.54
"3687",3687,52,3,7,32,0,0,0.1,0.5,0,0,0,0.24,0.01,0.5,0.48,1
"3688",3688,52,3,8,33,0,0,0,0.48,0,0,0,0.55,0.01,0.61,0.63,1
"3689",3689,52,3,9,34,0,0,0.52,0.51,0,0,0,0.51,0.01,0.5,0.75,1
"3690",3690,52,3,10,35,0,0,0,0.51,0,0,0.01,0.28,0.01,1,1,1
"3691",3691,52,3,11,36,0,0.02,0,0.21,0.01,0.03,0,0.29,NA,1,1,1
"3692",3692,52,3,12,37,0,0,0,0,0,0,0,0,0.01,1,0.95,0
"3693",3693,52,3,13,38,0,0,0,0,0,0,0.3,0,0.01,1,1,1
"3694",3694,52,4,1,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3695",3695,52,4,2,40,0,0.01,0,0,0,0.03,0,0,0.01,1,0.99,1
"3696",3696,52,4,3,41,0,0,0,0.01,0,0,0,0,0.01,1,1,1
"3697",3697,52,4,4,42,0,0,0,0.48,0,0,0,0,0.01,1,1,1
"3698",3698,52,4,5,43,0,0,0,0,0,0,0,0,0.01,1,1,1
"3699",3699,52,4,6,44,0,0,0,0.46,0,0,0,0,0.01,1,1,1
"3700",3700,52,4,7,45,0,0,0,0,0,0,0,0,0.01,1,1,1
"3701",3701,52,4,8,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3702",3702,52,4,9,47,0,0,0,0,0,0,0,0,0.01,1,1,0.7
"3703",3703,52,4,10,48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3704",3704,52,4,11,49,0,0.02,0.12,0.1,0.06,0.12,0.03,0.02,0.01,0.67,0.58,0.48
"3705",3705,52,4,12,50,0,0,0,0,0,0,0,0,0.01,1,1,1
"3706",3706,52,4,13,51,0,0,0,0,0,0,0,0,0.01,1,1,1
"3707",3707,52,4,14,52,0,0,0,0,0,0,0,0,0.01,1,1,1
"3708",3708,52,4,15,53,0,0.02,0.21,0.62,0.03,0.08,0,0.15,0.01,1,1,1
"3709",3709,52,5,1,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3710",3710,52,5,2,55,0,0,0,0,0,0,0,0,0.01,1,1,1
"3711",3711,52,5,3,56,0,0,0,0,0,0,0,0,0.01,1,1,1
"3712",3712,52,5,4,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713",3713,52,5,5,58,0,0,0,0,0,0,0,0,0.01,0.48,0.85,1
"3714",3714,52,5,6,59,0,0,0,0.09,0.02,0.1,0,0.06,0.01,1,1,1
"3715",3715,52,5,7,60,0,0,0,0,0,0,0,0,0.01,1,1,1
"3716",3716,52,5,8,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3717",3717,52,5,9,62,0,0,0,0.02,0,0,0,0,0.01,0.93,0.99,0.98
"3718",3718,52,5,10,63,0,0,0,0,0,0,0,0,0.01,0.93,0.98,1
"3719",3719,52,5,11,64,0,0,0.14,0.16,0,0,0,0,0.01,1,0.96,0.99
"3720",3720,52,5,12,65,0,0,0.01,0,0.03,0,0,0,0.01,0.52,0.51,1
"3721",3721,52,5,13,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3722",3722,52,5,14,67,0,0,0,0,0,0,0,0,0.01,0.51,0.94,0.95
"3723",3723,52,5,15,68,0,0.03,0.17,0,0,0,0,0,0.01,1,0.69,0.57
"3724",3724,52,6,1,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3725",3725,53,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"3726",3726,53,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1
"3727",3727,53,1,3,2,0,0,0,0.75,0,0,0,0,0.01,0.8,0.4,1
"3728",3728,53,1,4,3,0,0,0,0,0,0,0,0,0,1,1,1
"3729",3729,53,2,1,4,0,0,0,0.3,0,0,0,0,0,0.8,0.9,1
"3730",3730,53,2,2,5,0,0,0,0.4,0,0,0,0,0.01,0.5,0.8,1
"3731",3731,53,2,3,6,0,0,0,0,0,0,0,0,0,1,0.94,1
"3732",3732,53,2,4,7,0,0,0,0,0,0,0,0,0,0.5,0.5,1
"3733",3733,53,2,5,8,0,0,0,0.4,0,0,0,0,0,0.8,0.65,1
"3734",3734,53,2,6,9,0,0,0,0.4,0.15,0.6,0,0,0,0.5,0.3,1
"3735",3735,53,2,7,10,0,0,0,0.4,0,0,0,0,0,1,1,1
"3736",3736,53,2,8,11,0,0,0,0.5,0,0,0,0,0,0.5,1,1
"3737",3737,53,2,9,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3738",3738,53,2,10,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3739",3739,53,2,11,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3740",3740,53,2,12,15,0,0,0,0,0,0,0,0,0.01,0.5,1,1
"3741",3741,53,2,13,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3742",3742,53,2,14,17,0,0,0,0,0,0,0,0,0,1,1,1
"3743",3743,53,2,15,18,0,0,0,NA,0,0,NA,0,NA,1,1,1
"3744",3744,53,3,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3745",3745,53,3,2,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3746",3746,53,3,3,21,0,0,0,0,0,0,0,0,0,1,1,1
"3747",3747,53,3,4,22,0,0,0,0,0,0,0,0,0,1,1,0.95
"3748",3748,53,3,5,23,0,0,0,0,0,0,0,0,0,1,1,1
"3749",3749,53,3,6,24,0,0,0,0,0,0,0,0,0,1,1,1
"3750",3750,53,3,7,25,0,0.02,0,0,0,0,0,0,0,0,1,1
"3751",3751,53,3,8,26,0,0,0,0,0,0,0,0,0,1,1,1
"3752",3752,53,3,9,27,0,0,0,0,0,0,0,0,0,0.5,0.8,1
"3753",3753,53,3,10,28,0,0,0,0,0,0,0,0,0,1,1,1
"3754",3754,53,3,11,29,0,0,0,0,0,0,0,0,0,1,1,1
"3755",3755,53,3,12,30,0,0,0,0,0,0,0,0,0,0.5,0.5,1
"3756",3756,53,3,13,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3757",3757,53,4,1,32,0,0.01,0,0,0,0,0,0,0,0.5,0.5,1
"3758",3758,53,4,2,33,0,0,0,0,0,0,0,0,0,0.6,0.5,1
"3759",3759,53,4,3,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3760",3760,53,4,4,35,0,0,0,0.5,0,0,0,0.5,0.01,0.5,0.5,1
"3761",3761,53,4,5,36,0,0,0,0,0,0,0,0,0,0.5,0.5,1
"3762",3762,53,4,6,37,0,0,0,0,0,0,0,0.5,0,0.2,0.5,1
"3763",3763,53,4,7,38,0,0,0,0.5,0,0,0,0,0,0,0.5,1
"3764",3764,53,4,8,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3765",3765,53,4,9,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3766",3766,53,4,10,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3767",3767,53,4,11,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3768",3768,53,4,12,43,0,0,0,0,0,0,0,0.3,0,0.5,0.5,1
"3769",3769,53,4,13,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3770",3770,53,4,14,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3771",3771,53,4,15,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3772",3772,53,5,1,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3773",3773,53,5,2,48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3774",3774,53,5,3,49,0,0,0,0.5,0,0,0,0,0,0.5,0.5,1
"3775",3775,53,5,4,50,0,0,0,0,0,0,0,0,0,0.8,0.5,1
"3776",3776,53,5,5,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3777",3777,53,5,6,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3778",3778,53,5,7,53,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.99
"3779",3779,53,5,8,54,0,0,0,0,0,0,0,0,0,0.5,0.5,1
"3780",3780,53,5,9,55,0,0,0,0.5,0,0,0,0,0,0.5,1,1
"3781",3781,53,5,10,56,0,0,0,0,0,0,0,0,0,0.5,0.5,1
"3782",3782,53,5,11,57,0,0,0,0.5,0.2,0.2,0,0,0,0.5,0.5,1
"3783",3783,53,5,12,58,0,0,0,0.6,0,0,0,0,0,0.5,0.5,1
"3784",3784,53,5,13,59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
